id,class,segmentation
case6_day24_slice_0048,large_bowel,
case6_day24_slice_0048,small_bowel,
case6_day24_slice_0048,stomach,
case6_day24_slice_0049,large_bowel,
case6_day24_slice_0049,small_bowel,
case6_day24_slice_0049,stomach,
case6_day24_slice_0050,large_bowel,
case6_day24_slice_0050,small_bowel,
case6_day24_slice_0050,stomach,
case6_day24_slice_0051,large_bowel,
case6_day24_slice_0051,small_bowel,
case6_day24_slice_0051,stomach,
case6_day24_slice_0052,large_bowel,
case6_day24_slice_0052,small_bowel,
case6_day24_slice_0052,stomach,
case6_day24_slice_0053,large_bowel,
case6_day24_slice_0053,small_bowel,
case6_day24_slice_0053,stomach,47778 10 48136 14 48495 16 48855 17 49214 18 49574 19 49934 19 50294 19 50654 20 51014 20 51374 20 51734 20 52094 20 52454 20 52813 21 53173 20 53533 20 53892 21 54251 21 54606 26 54964 28 55323 28 55683 28 56043 27 56403 27 56764 25 57124 24 57485 23 57846 21 58207 19 58568 17 58929 15 59290 13 59657 4
case6_day24_slice_0054,large_bowel,
case6_day24_slice_0054,small_bowel,
case6_day24_slice_0054,stomach,47057 11 47415 14 47774 16 48134 17 48493 19 48853 20 49213 21 49573 21 49933 21 50293 22 50653 22 51013 22 51372 23 51732 23 52092 23 52452 23 52811 24 53170 25 53529 26 53876 7 53886 29 54234 40 54593 41 54953 41 55312 41 55672 41 56032 40 56393 38 56753 38 57114 36 57477 33 57842 27 58204 24 58565 22 58926 20 59288 17 59649 15 60014 8
case6_day24_slice_0055,large_bowel,
case6_day24_slice_0055,small_bowel,
case6_day24_slice_0055,stomach,45978 7 46336 11 46694 15 47053 17 47413 18 47772 20 48132 21 48492 22 48852 22 49212 23 49572 23 49932 24 50292 24 50651 25 51011 25 51371 25 51731 25 52090 26 52449 27 52808 28 53147 9 53166 30 53505 51 53863 53 54223 53 54582 54 54942 54 55301 54 55661 53 56022 52 56382 51 56743 49 57104 48 57468 1 57474 37 57838 33 58201 29 58563 26 58924 24 59285 22 59647 19 60008 17 60369 15 60730 13 61092 9 61456 2
case6_day24_slice_0056,large_bowel,
case6_day24_slice_0056,small_bowel,
case6_day24_slice_0056,stomach,44898 8 45256 12 45614 16 45973 18 46332 19 46692 20 47051 22 47411 22 47771 23 48131 24 48491 24 48851 25 49210 26 49570 27 49930 27 50289 28 50649 28 51008 29 51367 30 51727 30 52085 32 52442 35 52790 47 53145 52 53504 53 53862 55 54222 55 54581 56 54941 56 55300 57 55660 56 56021 55 56381 54 56742 53 57104 50 57466 48 57833 40 58196 37 58558 34 58920 31 59282 28 59643 26 60005 23 60366 20 60728 17 61089 14 61452 9
case6_day24_slice_0057,large_bowel,
case6_day24_slice_0057,small_bowel,
case6_day24_slice_0057,stomach,43459 7 43817 11 44176 14 44534 17 44893 18 45252 20 45612 20 45971 22 46330 23 46690 24 47050 24 47409 26 47769 27 48129 27 48488 29 48848 29 49207 31 49567 31 49927 32 50286 33 50645 34 51004 36 51363 37 51721 39 52079 41 52435 45 52788 52 53145 55 53503 57 53862 58 54221 59 54581 58 54940 59 55300 59 55660 59 56020 58 56381 57 56742 55 57104 53 57467 49 57829 46 58192 43 58554 40 58916 37 59278 34 59640 31 60002 28 60364 24 60726 21 61087 17 61450 12
case6_day24_slice_0058,large_bowel,
case6_day24_slice_0058,small_bowel,
case6_day24_slice_0058,stomach,42019 6 42375 13 42734 15 43093 17 43452 19 43811 21 44171 22 44530 24 44890 24 45250 25 45610 25 45969 27 46329 27 46688 29 47048 29 47408 30 47767 31 48127 31 48487 32 48846 33 49206 33 49565 35 49924 36 50283 37 50642 39 51000 41 51359 42 51715 46 52071 50 52429 52 52788 53 53146 55 53505 56 53865 56 54224 57 54584 57 54944 57 55304 56 55665 55 56025 55 56385 54 56746 53 57106 52 57468 49 57829 47 58191 45 58552 43 58914 40 59276 37 59638 34 60000 31 60362 27 60724 23 61086 19 61449 13
case6_day24_slice_0059,large_bowel,
case6_day24_slice_0059,small_bowel,
case6_day24_slice_0059,stomach,40217 7 40574 13 40933 15 41292 17 41651 19 42011 20 42371 21 42730 23 43090 24 43450 25 43810 25 44169 27 44529 27 44889 28 45248 29 45608 30 45968 30 46327 31 46687 31 47047 32 47406 33 47766 33 48125 35 48485 35 48844 36 49204 36 49563 38 49922 39 50281 41 50640 42 50998 44 51355 47 51713 50 52072 51 52431 52 52790 53 53150 53 53509 54 53869 53 54229 53 54588 54 54948 54 55308 53 55668 53 56028 52 56388 52 56748 51 57108 50 57469 49 57830 47 58191 45 58552 43 58914 40 59276 37 59637 35 59999 32 60361 28 60723 24 61085 20 61449 14
case6_day24_slice_0060,large_bowel,
case6_day24_slice_0060,small_bowel,
case6_day24_slice_0060,stomach,39854 13 40212 17 40572 18 40931 20 41291 21 41650 23 42010 23 42370 24 42729 26 43089 26 43449 27 43808 28 44168 29 44528 29 44888 30 45247 31 45607 31 45967 32 46327 32 46686 33 47046 33 47406 34 47765 35 48125 35 48485 36 48844 37 49204 37 49563 39 49922 40 50282 40 50640 43 50999 44 51358 45 51716 47 52075 48 52434 49 52794 49 53153 50 53513 50 53873 50 54233 49 54593 49 54953 49 55313 48 55673 48 56033 47 56393 46 56753 46 57114 44 57475 42 57837 40 58199 37 58560 35 58922 32 59283 30 59644 28 60006 24 60367 22 60729 18 61091 14
case6_day24_slice_0061,large_bowel,
case6_day24_slice_0061,small_bowel,
case6_day24_slice_0061,stomach,38415 9 38773 13 39132 16 39491 18 39850 21 40210 22 40570 23 40929 24 41289 25 41649 26 42008 27 42368 27 42728 28 43088 28 43447 30 43807 30 44167 30 44527 31 44887 31 45247 31 45606 33 45966 33 46326 33 46686 34 47046 34 47405 35 47765 36 48124 37 48484 37 48844 38 49203 39 49563 39 49923 39 50282 41 50641 42 51001 42 51360 43 51720 43 52079 44 52438 45 52797 46 53157 46 53516 47 53876 46 54236 46 54596 46 54956 45 55317 44 55677 43 56038 41 56399 40 56760 38 57122 35 57484 33 57846 30 58208 27 58569 25 58930 23 59291 21 59652 19 60013 16 60374 13 60737 8
case6_day24_slice_0062,large_bowel,
case6_day24_slice_0062,small_bowel,
case6_day24_slice_0062,stomach,38054 11 38412 15 38771 17 39130 20 39490 21 39849 23 40209 24 40568 26 40928 26 41288 27 41647 28 42007 29 42367 29 42727 29 43086 31 43446 31 43806 31 44166 32 44525 33 44885 33 45245 34 45604 35 45964 36 46324 36 46683 37 47043 38 47403 38 47763 38 48123 39 48483 39 48843 39 49203 39 49562 40 49922 41 50282 41 50641 42 51001 42 51361 42 51720 43 52080 42 52440 42 52800 42 53160 42 53520 42 53880 41 54240 41 54600 40 54960 39 55320 39 55681 37 56042 36 56403 34 56764 32 57126 30 57488 27 57849 25 58211 22 58572 19 58934 16 59299 9
case6_day24_slice_0063,large_bowel,
case6_day24_slice_0063,small_bowel,
case6_day24_slice_0063,stomach,37334 8 37691 15 38050 17 38409 20 38768 22 39128 23 39487 25 39847 26 40207 26 40566 28 40926 28 41285 30 41645 30 42004 32 42364 32 42724 33 43083 34 43443 34 43803 35 44163 35 44523 36 44883 36 45243 36 45603 37 45963 37 46323 38 46683 38 47043 38 47403 39 47763 39 48123 39 48483 39 48843 39 49203 39 49563 40 49923 40 50283 40 50643 39 51003 39 51363 39 51723 39 52083 39 52443 39 52803 38 53163 38 53523 37 53883 37 54243 36 54603 36 54964 34 55324 33 55685 32 56046 30 56406 29 56768 26 57130 23 57491 21 57853 18 58214 14
case6_day24_slice_0064,large_bowel,
case6_day24_slice_0064,small_bowel,
case6_day24_slice_0064,stomach,36611 11 36969 16 37327 20 37686 22 38046 23 38405 25 38764 27 39124 28 39484 28 39843 30 40203 30 40563 31 40923 32 41283 32 41643 32 42003 33 42363 33 42723 34 43083 34 43443 35 43803 35 44163 36 44523 36 44883 36 45243 37 45604 36 45964 37 46324 37 46684 38 47045 37 47405 37 47765 37 48125 37 48485 37 48846 37 49206 37 49566 36 49926 36 50286 36 50646 36 51007 35 51367 35 51727 34 52087 34 52447 33 52807 33 53167 32 53527 32 53887 31 54247 31 54607 30 54968 28 55328 28 55689 26 56049 26 56410 24 56771 22 57133 19 57495 15 57858 9
case6_day24_slice_0065,large_bowel,
case6_day24_slice_0065,small_bowel,
case6_day24_slice_0065,stomach,35169 9 35527 14 35886 17 36245 19 36604 21 36964 23 37323 25 37683 25 38043 26 38402 28 38762 29 39122 29 39482 30 39842 30 40202 31 40562 31 40922 32 41282 32 41642 33 42002 33 42362 34 42722 34 43082 35 43442 35 43803 34 44163 35 44523 35 44883 36 45244 35 45604 35 45964 36 46325 35 46685 35 47045 35 47405 35 47766 34 48126 34 48486 34 48846 34 49207 33 49567 33 49927 33 50287 33 50647 33 51007 33 51368 32 51728 31 52088 30 52449 29 52810 27 53170 27 53531 25 53892 23 54253 21 54615 18 54977 14
case6_day24_slice_0066,large_bowel,
case6_day24_slice_0066,small_bowel,
case6_day24_slice_0066,stomach,33729 3 34085 12 34444 15 34803 17 35162 20 35522 21 35881 23 36241 24 36601 25 36961 26 37321 27 37681 27 38041 28 38401 29 38761 29 39121 30 39481 30 39841 31 40201 31 40561 32 40921 32 41281 32 41641 33 42001 33 42361 34 42722 33 43082 33 43442 34 43802 34 44163 33 44523 34 44883 34 45244 33 45604 33 45965 33 46325 33 46685 33 47046 32 47406 32 47767 31 48128 30 48488 30 48849 29 49209 29 49570 28 49930 28 50291 27 50652 26 51012 25 51373 24 51734 22 52095 21 52456 19 52817 17 53178 15 53539 13 53900 11 54263 5
case6_day24_slice_0067,large_bowel,36276 5 36635 8 36994 10 37353 12 37713 14 38073 15 38433 16 38793 16 39153 17 39514 17 39875 16 40235 17 40596 17 40956 18 41317 17 41677 18 42038 17 42399 16 42759 16 43120 14 43481 13 43842 11 44203 9 44566 3
case6_day24_slice_0067,small_bowel,
case6_day24_slice_0067,stomach,33724 11 34083 15 34442 17 34801 19 35160 22 35520 23 35880 24 36239 26 36599 27 36959 27 37319 28 37679 29 38039 29 38399 30 38759 30 39119 31 39479 31 39839 32 40200 31 40560 32 40920 32 41280 32 41640 33 42001 32 42361 33 42721 33 43082 32 43442 33 43802 33 44163 32 44523 32 44884 32 45244 32 45605 31 45965 31 46326 31 46686 31 47047 30 47408 29 47769 28 48129 28 48490 27 48851 26 49212 25 49573 24 49934 23 50295 21 50656 20 51016 20 51377 18 51738 16 52099 14 52461 11 52823 7
case6_day24_slice_0068,large_bowel,35917 3 36275 7 36634 10 36993 12 37352 14 37712 15 38072 16 38432 17 38792 18 39152 19 39513 19 39873 20 40234 20 40594 20 40955 20 41316 19 41676 20 42037 19 42398 18 42758 18 43119 16 43480 15 43841 13 44203 10 44565 6
case6_day24_slice_0068,small_bowel,
case6_day24_slice_0068,stomach,33363 11 33721 15 34080 18 34439 20 34799 21 35158 24 35518 25 35878 26 36237 27 36597 28 36957 29 37318 29 37678 29 38038 30 38398 30 38758 31 39118 31 39479 31 39839 31 40199 32 40559 32 40920 31 41280 32 41640 32 42001 31 42361 32 42722 31 43082 31 43443 30 43803 31 44163 31 44524 30 44885 29 45245 30 45606 29 45967 28 46328 28 46689 27 47050 26 47411 25 47772 24 48133 23 48494 22 48855 21 49216 20 49577 19 49938 17 50299 16 50660 14 51021 12 51383 8
case6_day24_slice_0069,large_bowel,35912 9 36270 13 36630 14 36989 16 37348 18 37708 19 38068 20 38428 22 38788 24 39148 25 39508 26 39869 26 40230 25 40590 26 40951 25 41312 24 41673 23 42034 22 42395 21 42756 20 43117 18 43478 17 43840 14 44201 12 44563 8
case6_day24_slice_0069,small_bowel,
case6_day24_slice_0069,stomach,32642 9 33000 13 33359 16 33718 18 34077 21 34437 22 34797 24 35156 26 35516 27 35876 28 36236 28 36596 29 36956 30 37316 30 37677 30 38037 30 38397 31 38757 31 39118 31 39478 31 39838 32 40199 31 40559 31 40920 31 41280 31 41640 31 42001 31 42361 31 42722 30 43082 30 43443 30 43804 29 44164 29 44525 28 44886 27 45247 27 45608 26 45969 25 46330 24 46691 23 47052 22 47413 20 47774 19 48135 18 48496 16 48857 14 49219 11 49581 7
case6_day24_slice_0070,large_bowel,34473 7 34831 10 35190 12 35549 14 35909 15 36269 15 36628 17 36988 17 37348 18 37708 19 38068 20 38429 21 38789 23 39150 23 39510 24 39871 24 40231 24 40592 23 40953 23 41313 23 41674 22 42035 21 42395 21 42756 20 43117 19 43478 17 43839 16 44200 14 44561 12 44922 10 45285 3
case6_day24_slice_0070,small_bowel,
case6_day24_slice_0070,stomach,31920 8 32278 12 32637 15 32997 17 33356 20 33715 22 34075 24 34435 25 34795 26 35155 27 35515 28 35875 29 36235 30 36595 30 36955 31 37315 31 37676 31 38036 31 38397 31 38757 31 39117 31 39478 31 39838 31 40199 31 40559 31 40920 30 41280 30 41641 30 42001 30 42362 29 42722 29 43083 28 43444 28 43805 27 44166 26 44527 24 44888 23 45249 22 45610 21 45971 19 46332 18 46693 16 47055 13 47416 11 47779 5
case6_day24_slice_0071,large_bowel,34113 6 34472 9 34830 12 35190 13 35549 14 35909 15 36268 16 36628 17 36988 17 37348 18 37708 19 38069 18 38429 19 38789 21 39150 21 39510 22 39870 23 40231 23 40592 23 40952 23 41313 23 41674 22 42034 22 42395 21 42756 20 43117 19 43478 18 43839 16 44199 16 44560 14 44921 12 45283 8 45646 2
case6_day24_slice_0071,small_bowel,
case6_day24_slice_0071,stomach,31558 8 31916 13 32275 16 32634 19 32994 21 33353 24 33713 25 34073 26 34433 27 34792 29 35152 30 35513 30 35873 31 36233 32 36593 32 36953 33 37314 32 37674 33 38035 32 38396 32 38756 32 39117 31 39477 32 39837 32 40198 31 40558 31 40919 31 41280 30 41640 30 42001 29 42362 28 42722 28 43083 27 43444 26 43805 25 44166 24 44527 22 44888 21 45250 18 45611 17 45972 15 46334 11 46696 7
case6_day24_slice_0072,large_bowel,34113 8 34471 11 34830 13 35190 13 35549 15 35909 15 36269 16 36629 16 36989 16 37349 17 37709 18 38069 18 38429 20 38462 3 38789 21 38820 7 39149 22 39179 8 39509 24 39538 10 39870 24 39897 11 40230 38 40591 36 40952 34 41313 33 41674 30 42035 28 42396 25 42757 21 43118 19 43478 18 43839 17 44199 16 44560 14 44921 12 45283 9
case6_day24_slice_0072,small_bowel,
case6_day24_slice_0072,stomach,31197 7 31555 13 31914 16 32273 19 32632 22 32991 25 33351 26 33711 28 34071 29 34430 31 34790 32 35150 33 35511 32 35871 33 36231 34 36592 33 36952 34 37313 33 37673 34 38034 33 38395 33 38755 33 39116 32 39476 32 39837 31 40197 31 40558 30 40919 29 41279 29 41640 28 42001 27 42361 27 42722 26 43083 25 43444 24 43806 21 44167 20 44528 18 44889 16 45251 13 45613 9
case6_day24_slice_0073,large_bowel,33393 7 33752 10 34111 12 34470 13 34829 15 35189 15 35549 16 35908 17 36268 17 36628 17 36988 18 37348 18 37707 20 38067 21 38101 4 38427 23 38459 8 38788 23 38818 10 39148 25 39177 11 39508 41 39868 41 40229 39 40590 38 40951 36 41312 34 41674 31 42035 29 42396 26 42757 21 43118 19 43478 18 43839 16 44199 16 44560 14 44922 10 45284 6
case6_day24_slice_0073,small_bowel,
case6_day24_slice_0073,stomach,31195 11 31554 15 31913 18 32272 21 32631 23 32991 25 33350 27 33710 29 34070 30 34430 31 34790 32 35150 32 35510 33 35870 34 36231 34 36591 34 36952 34 37312 34 37673 34 38034 33 38394 33 38755 33 39115 33 39476 32 39836 32 40197 31 40558 30 40919 29 41279 29 41640 28 42001 27 42362 26 42723 25 43084 24 43445 22 43806 21 44167 19 44529 16 44890 14 45252 11 45615 5
case6_day24_slice_0074,large_bowel,33035 4 33393 9 33752 11 34111 13 34470 14 34829 16 35189 16 35548 17 35908 18 36268 18 36627 20 36987 20 37347 20 37707 21 37740 4 38067 22 38098 8 38427 23 38457 10 38787 24 38817 11 39148 25 39176 13 39508 41 39869 40 40229 39 40590 38 40951 36 41313 33 41674 31 42035 28 42396 26 42757 19 43118 17 43478 16 43839 14 44200 12 44562 8
case6_day24_slice_0074,small_bowel,
case6_day24_slice_0074,stomach,29397 4 29754 10 30112 13 30471 15 30830 18 31190 19 31549 21 31909 23 32268 25 32628 27 32988 28 33348 29 33708 30 34047 8 34068 31 34405 11 34428 32 34764 12 34788 33 35123 13 35148 34 35482 14 35508 34 35842 14 35868 35 36201 14 36229 35 36560 15 36589 35 36919 16 36950 35 37278 16 37310 35 37637 16 37671 35 37997 15 38032 34 38357 13 38393 34 38718 9 38754 33 39079 5 39115 32 39475 32 39836 31 40197 30 40558 29 40919 28 41280 27 41641 26 42002 24 42364 22 42725 20 43087 17 43448 15 43811 10
case6_day24_slice_0075,large_bowel,33035 8 33393 11 33752 13 34111 15 34470 16 34829 18 35189 18 35548 19 35908 19 36268 19 36627 20 36987 21 37347 21 37707 22 37739 5 38067 22 38098 8 38428 22 38457 10 38788 23 38816 12 39148 41 39509 40 39870 39 40230 39 40591 37 40953 34 41314 32 41675 30 42035 29 42396 26 42757 18 43119 15 43480 13 43842 10 44205 5
case6_day24_slice_0075,small_bowel,42297 10 42656 12 43015 12 43375 12 43735 11 44095 11 44455 11 44815 10 45176 8 45536 8 45896 7 46257 6 46618 3
case6_day24_slice_0075,stomach,28674 7 29032 11 29391 13 29750 15 30110 16 30469 19 30829 20 31188 22 31547 24 31893 39 32251 42 32609 45 32968 47 33327 49 33686 51 34045 53 34404 55 34762 58 35121 60 35479 62 35837 65 36195 68 36553 25 36586 38 36911 25 36947 37 37269 27 37309 36 37626 29 37670 35 37984 30 38031 34 38342 31 38392 34 38701 30 38753 33 39060 27 39114 32 39419 25 39475 31 39778 18 39836 30 40138 14 40197 28 40498 12 40558 27 40858 10 40919 26 41219 6 41281 23 41580 3 41643 20 42005 18 42368 13
case6_day24_slice_0076,large_bowel,33035 8 33393 12 33752 14 34111 16 34470 17 34830 18 35189 19 35549 19 35908 20 36268 20 36628 20 36988 21 37348 21 37708 21 37738 7 38068 21 38096 11 38428 22 38456 12 38789 21 38815 15 39149 21 39174 16 39510 19 39534 17 39871 18 39894 17 40232 17 40254 18 40593 15 40614 18 40955 12 40974 18 41317 9 41334 17 41679 4 41694 17 42055 14 42416 11
case6_day24_slice_0076,small_bowel,43017 8 43376 10 43735 11 44095 12 44455 12 44815 11 45175 11 45535 10 45896 9 46256 8 46617 7 46978 5
case6_day24_slice_0076,stomach,27234 4 27591 10 27949 13 28303 20 28656 28 29013 32 29372 33 29731 35 30090 37 30449 39 30809 40 31168 42 31527 44 31887 44 32246 46 32606 47 32965 49 33325 50 33684 52 34043 54 34402 56 34761 58 35119 61 35478 62 35836 65 36194 68 36552 28 36586 36 36909 29 36947 36 37267 30 37309 34 37624 32 37670 33 37982 32 38032 31 38340 33 38393 30 38698 34 38755 28 39057 33 39116 27 39416 32 39477 26 39775 31 39838 25 40135 30 40199 24 40494 29 40561 22 40854 27 40922 20 41214 24 41284 18 41574 21 41645 16 41935 17 42007 13 42296 14 42369 9 42658 6
case6_day24_slice_0077,large_bowel,32680 1 33036 8 33394 12 33753 14 34111 16 34470 18 34829 19 35188 20 35548 20 35907 21 36267 21 36627 21 36987 21 37347 20 37708 19 37738 7 38068 17 38097 10 38428 16 38456 12 38789 14 38815 14 39150 11 39175 15 39512 6 39535 16 39895 16 40255 17 40615 17 40975 17 41335 16 41695 16 42056 14 42417 12
case6_day24_slice_0077,small_bowel,42657 5 43015 11 43374 13 43734 14 44094 14 44454 14 44814 14 45174 14 45534 13 45894 12 46255 11 46615 10 46976 9 47336 8 47697 6 48058 4
case6_day24_slice_0077,stomach,27226 13 27583 18 27939 24 28295 29 28653 31 29012 33 29371 35 29730 37 30089 39 30449 39 30808 41 31167 43 31527 44 31886 45 32246 46 32605 48 32964 50 33324 51 33683 53 34042 54 34401 56 34760 59 35119 60 35477 63 35835 66 36192 69 36549 73 36907 32 36946 36 37265 32 37308 34 37623 33 37670 33 37981 33 38031 32 38339 34 38393 30 38697 35 38754 29 39056 35 39115 28 39415 34 39476 27 39774 34 39837 26 40134 32 40199 24 40493 32 40560 22 40853 30 40922 20 41213 28 41283 18 41573 26 41645 16 41934 22 42007 13 42295 17 42369 9
case6_day24_slice_0078,large_bowel,33037 7 33394 12 33753 14 34111 17 34470 19 34829 20 35189 20 35548 22 35908 22 36268 21 36627 22 36988 21 37348 20 37708 19 37739 6 38069 17 38098 8 38429 16 38457 10 38790 12 38816 12 39152 7 39176 13 39535 15 39895 16 40255 16 40615 16 40975 16 41335 16 41695 16 42056 15 42416 14 42778 10
case6_day24_slice_0078,small_bowel,42654 9 43012 15 43371 17 43730 18 44090 19 44450 19 44810 18 45170 18 45530 17 45890 17 46250 17 46610 16 46970 16 47331 15 47691 14 48052 13 48412 13 48773 12 49134 11 49495 9 49856 8 50217 6 50579 3
case6_day24_slice_0078,stomach,26860 16 27217 22 27576 25 27934 29 28293 31 28651 34 29010 36 29370 37 29729 38 30088 40 30448 41 30807 42 31167 43 31526 45 31886 45 32245 47 32604 49 32964 50 33323 52 33682 53 34041 55 34400 57 34759 59 35118 61 35476 64 35832 68 36189 72 36548 73 36906 75 37264 33 37305 37 37621 35 37668 34 37979 36 38030 32 38336 37 38391 32 38695 37 38753 30 39053 38 39114 29 39412 37 39475 28 39772 36 39836 27 40131 35 40197 25 40491 34 40559 23 40851 32 40920 22 41211 31 41282 19 41572 28 41644 16 41932 26 42006 13 42293 22 42369 9 42656 14 42733 1
case6_day24_slice_0079,large_bowel,32679 4 33036 10 33394 13 33753 15 34112 17 34471 19 34831 19 35190 20 35550 20 35910 20 36271 19 36631 19 36992 17 37352 17 37381 2 37713 15 37739 6 38074 13 38098 8 38436 8 38457 10 38816 12 39176 13 39535 15 39895 15 40255 16 40615 16 40975 17 41335 17 41695 16 42055 16 42416 14 42777 12
case6_day24_slice_0079,small_bowel,42651 11 43010 16 43369 18 43729 19 44089 19 44449 19 44808 20 45168 20 45529 18 45889 18 46249 18 46609 18 46969 17 47330 16 47690 16 48050 16 48411 15 48771 15 49132 13 49493 12 49854 11 50215 9 50576 8 50937 5
